model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,accuracy,max_judge_retries,baseline_full_doc
ministral-3:3b-cloud,99c118f26384_20260205115541,1,37.43027210235596,1444,799,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,99c118f26384_20260205115541,2,20.807286500930786,1482,346,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,99c118f26384_20260205115541,3,167.32721376419067,1515,893,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,99c118f26384_20260205115541,4,62.36636972427368,1519,709,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,99c118f26384_20260205115541,5,13.005862951278687,1497,1063,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,99c118f26384_20260205115541,6,22.078061819076538,1812,767,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,c6ae4c2bca67_20260205115537,1,37.661701917648315,1444,1328,0,,,0.8095238095238095,0,False
ministral-3:3b-cloud,c6ae4c2bca67_20260205115537,2,22.465187549591064,1482,433,0,,,0.8095238095238095,0,False
ministral-3:3b-cloud,c6ae4c2bca67_20260205115537,3,164.60850429534912,1515,538,0,,,0.8095238095238095,0,False
ministral-3:3b-cloud,c6ae4c2bca67_20260205115537,4,63.3072726726532,1519,881,0,,,0.8095238095238095,0,False
ministral-3:3b-cloud,c6ae4c2bca67_20260205115537,5,17.012619018554688,1497,1410,0,,,0.8095238095238095,0,False
ministral-3:3b-cloud,c6ae4c2bca67_20260205115537,6,25.544347286224365,1812,864,0,,,0.8095238095238095,0,False
ministral-3:3b-cloud,1d7cc9921040_20260205115618,1,22.96405529975891,1444,554,0,,,0.5714285714285714,0,False
ministral-3:3b-cloud,1d7cc9921040_20260205115618,2,169.02752923965454,1482,247,0,,,0.5714285714285714,0,False
ministral-3:3b-cloud,1d7cc9921040_20260205115618,3,60.562164306640625,1515,521,0,,,0.5714285714285714,0,False
ministral-3:3b-cloud,1d7cc9921040_20260205115618,4,16.538434982299805,1519,1139,0,,,0.5714285714285714,0,False
ministral-3:3b-cloud,1d7cc9921040_20260205115618,5,29.130608320236206,1497,1164,0,,,0.5714285714285714,0,False
ministral-3:3b-cloud,1d7cc9921040_20260205115618,6,21.23594379425049,1812,908,0,,,0.5714285714285714,0,False
ministral-3:3b-cloud,393316be7a89_20260205115641,1,167.93543338775635,1444,551,0,,,0.8571428571428571,0,False
ministral-3:3b-cloud,393316be7a89_20260205115641,2,62.43021535873413,1482,460,0,,,0.8571428571428571,0,False
ministral-3:3b-cloud,393316be7a89_20260205115641,3,15.128565311431885,1515,1083,0,,,0.8571428571428571,0,False
ministral-3:3b-cloud,393316be7a89_20260205115641,4,24.629947185516357,1519,708,0,,,0.8571428571428571,0,False
ministral-3:3b-cloud,393316be7a89_20260205115641,5,27.70367693901062,1497,1484,0,,,0.8571428571428571,0,False
ministral-3:3b-cloud,393316be7a89_20260205115641,6,65.82864594459534,1812,950,0,,,0.8571428571428571,0,False
ministral-3:3b-cloud,6dae38bd8e56_20260205115651,1,162.95950770378113,1444,630,0,,,0.5238095238095238,0,False
ministral-3:3b-cloud,6dae38bd8e56_20260205115651,2,60.6419312953949,1482,846,0,,,0.5238095238095238,0,False
ministral-3:3b-cloud,6dae38bd8e56_20260205115651,3,14.45278000831604,1515,607,0,,,0.5238095238095238,0,False
ministral-3:3b-cloud,6dae38bd8e56_20260205115651,4,32.09785294532776,1519,1185,0,,,0.5238095238095238,0,False
ministral-3:3b-cloud,6dae38bd8e56_20260205115651,5,87.57013297080994,1148,1146,0,,,0.5238095238095238,0,False
ministral-3:3b-cloud,6dae38bd8e56_20260205115651,6,45.55858397483826,1812,753,0,,,0.5238095238095238,0,False
ministral-3:3b-cloud,8640ba6a81c4_20260205115559,1,35.79366731643677,1444,825,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,8640ba6a81c4_20260205115559,2,164.1346251964569,1482,461,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,8640ba6a81c4_20260205115559,3,62.151859283447266,1515,736,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,8640ba6a81c4_20260205115559,4,19.561569929122925,1519,1349,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,8640ba6a81c4_20260205115559,5,145.60649728775024,1497,1364,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,8640ba6a81c4_20260205115559,6,30.72784113883972,1812,623,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,0d058d9a37d6_20260205120107,1,25.57787823677063,1444,1217,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,0d058d9a37d6_20260205120107,2,57.09306597709656,1482,725,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,0d058d9a37d6_20260205120107,3,46.785346031188965,1515,762,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,0d058d9a37d6_20260205120107,4,25.377835512161255,1519,1201,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,0d058d9a37d6_20260205120107,5,38.22186350822449,1497,481,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,0d058d9a37d6_20260205120107,6,11.687495946884155,1812,859,0,,,0.7619047619047619,0,False
ministral-3:3b-cloud,a001b1b900c6_20260205120136,1,56.56910252571106,1444,681,0,,,0.8095238095238095,0,False
ministral-3:3b-cloud,a001b1b900c6_20260205120136,2,47.37179350852966,1482,808,0,,,0.8095238095238095,0,False
ministral-3:3b-cloud,a001b1b900c6_20260205120136,3,23.28148078918457,1515,694,0,,,0.8095238095238095,0,False
ministral-3:3b-cloud,a001b1b900c6_20260205120136,4,38.77335810661316,1519,816,0,,,0.8095238095238095,0,False
ministral-3:3b-cloud,a001b1b900c6_20260205120136,5,15.516788959503174,1497,1186,0,,,0.8095238095238095,0,False
ministral-3:3b-cloud,a001b1b900c6_20260205120136,6,26.79515767097473,1812,792,0,,,0.8095238095238095,0,False
