model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,accuracy,max_judge_retries,baseline_full_doc
gpt-oss:120b-cloud,858ee1758dc1_20260130214800,3,68.96365332603455,3072,1582,0,,0.6190476190476191,0,False
gpt-oss:120b-cloud,858ee1758dc1_20260130214800,4,48.425710678100586,2263,967,0,,0.6190476190476191,0,False
gpt-oss:120b-cloud,858ee1758dc1_20260130214800,5,41.52324604988098,1758,1002,0,,0.6190476190476191,0,False
gpt-oss:120b-cloud,858ee1758dc1_20260130214800,6,33.62051582336426,1746,285,0,,0.6190476190476191,0,False
gpt-oss:120b-cloud,b9bfdc680e6f_20260130214827,1,22.702744960784912,1570,759,0,,0.8095238095238095,0,False
gpt-oss:120b-cloud,b9bfdc680e6f_20260130214827,2,54.801353454589844,2004,1186,0,,0.8095238095238095,0,False
gpt-oss:120b-cloud,b9bfdc680e6f_20260130214827,3,34.487529039382935,2503,2076,0,,0.8095238095238095,0,False
gpt-oss:120b-cloud,b9bfdc680e6f_20260130214827,4,40.60557723045349,2263,1817,0,,0.8095238095238095,0,False
gpt-oss:120b-cloud,b9bfdc680e6f_20260130214827,5,42.85804629325867,1758,1342,0,,0.8095238095238095,0,False
gpt-oss:120b-cloud,b9bfdc680e6f_20260130214827,6,30.08833885192871,1746,288,0,,0.8095238095238095,0,False
gpt-oss:120b-cloud,b1291c2bb151_20260130215213,1,53.300414085388184,1570,911,0,,0.9047619047619048,0,False
gpt-oss:120b-cloud,b1291c2bb151_20260130215213,2,44.494731426239014,1581,1030,0,,0.9047619047619048,0,False
gpt-oss:120b-cloud,b1291c2bb151_20260130215213,3,43.32011008262634,1933,2586,0,,0.9047619047619048,0,False
gpt-oss:120b-cloud,b1291c2bb151_20260130215213,4,31.661112070083618,1749,1087,0,,0.9047619047619048,0,False
gpt-oss:120b-cloud,b1291c2bb151_20260130215213,5,45.40535855293274,1758,1547,0,,0.9047619047619048,0,False
gpt-oss:120b-cloud,b1291c2bb151_20260130215213,6,45.40148115158081,1746,188,0,,0.9047619047619048,0,False
gpt-oss:120b-cloud,6af99c876d2a_20260130215305,1,41.847214460372925,1570,713,0,,0.7142857142857143,0,False
gpt-oss:120b-cloud,6af99c876d2a_20260130215305,2,27.97853684425354,1581,894,0,,0.7142857142857143,0,False
gpt-oss:120b-cloud,6af99c876d2a_20260130215305,3,40.075204372406006,2502,1057,0,,0.7142857142857143,0,False
gpt-oss:120b-cloud,6af99c876d2a_20260130215305,4,43.22311615943909,1749,776,0,,0.7142857142857143,0,False
gpt-oss:120b-cloud,6af99c876d2a_20260130215305,5,57.20394778251648,1758,1207,0,,0.7142857142857143,0,False
gpt-oss:120b-cloud,6af99c876d2a_20260130215305,6,26.227288484573364,1746,283,0,,0.7142857142857143,0,False
gpt-oss:120b-cloud,d47d68bb3e70_20260130215247,1,53.0746328830719,1570,1136,0,,0.8095238095238095,0,False
gpt-oss:120b-cloud,d47d68bb3e70_20260130215247,2,20.16904330253601,1581,830,0,,0.8095238095238095,0,False
gpt-oss:120b-cloud,d47d68bb3e70_20260130215247,3,45.72250819206238,1933,1275,0,,0.8095238095238095,0,False
gpt-oss:120b-cloud,d47d68bb3e70_20260130215247,4,53.50776410102844,1749,1151,0,,0.8095238095238095,0,False
gpt-oss:120b-cloud,d47d68bb3e70_20260130215247,5,56.54002547264099,1758,1387,0,,0.8095238095238095,0,False
gpt-oss:120b-cloud,d47d68bb3e70_20260130215247,6,28.169517993927002,1746,287,0,,0.8095238095238095,0,False
gpt-oss:120b-cloud,7fd271b92fa8_20260130215707,1,46.54567813873291,1570,1039,0,,0.8571428571428571,0,False
gpt-oss:120b-cloud,7fd271b92fa8_20260130215707,2,24.524856567382812,1581,1107,0,,0.8571428571428571,0,False
gpt-oss:120b-cloud,7fd271b92fa8_20260130215707,3,34.18059825897217,2503,1730,0,,0.8571428571428571,0,False
gpt-oss:120b-cloud,7fd271b92fa8_20260130215707,4,42.33617329597473,1749,1568,0,,0.8571428571428571,0,False
gpt-oss:120b-cloud,7fd271b92fa8_20260130215707,5,61.26400899887085,1758,1425,0,,0.8571428571428571,0,False
gpt-oss:120b-cloud,7fd271b92fa8_20260130215707,6,27.601703882217407,1746,272,0,,0.8571428571428571,0,False
gpt-oss:120b-cloud,697055026fff_20260130215739,1,37.368908643722534,1570,854,0,,0.7619047619047619,0,False
gpt-oss:120b-cloud,697055026fff_20260130215739,2,26.99612069129944,1581,672,0,,0.7619047619047619,0,False
gpt-oss:120b-cloud,697055026fff_20260130215739,3,34.62294244766235,1933,1263,0,,0.7619047619047619,0,False
gpt-oss:120b-cloud,697055026fff_20260130215739,4,30.419077157974243,1749,483,0,,0.7619047619047619,0,False
gpt-oss:120b-cloud,697055026fff_20260130215739,5,70.24510335922241,1758,1596,0,,0.7619047619047619,0,False
gpt-oss:120b-cloud,697055026fff_20260130215739,6,34.61045789718628,1323,253,0,,0.7619047619047619,0,False
gpt-oss:120b-cloud,9ffbe3b2ce41_20260130215808,1,20.095553874969482,1570,888,0,,0.7619047619047619,0,False
gpt-oss:120b-cloud,9ffbe3b2ce41_20260130215808,2,26.694893836975098,1581,578,0,,0.7619047619047619,0,False
gpt-oss:120b-cloud,9ffbe3b2ce41_20260130215808,3,49.28385949134827,1933,2057,0,,0.7619047619047619,0,False
gpt-oss:120b-cloud,9ffbe3b2ce41_20260130215808,4,62.25719594955444,1749,1190,0,,0.7619047619047619,0,False
gpt-oss:120b-cloud,9ffbe3b2ce41_20260130215808,5,25.3372745513916,1758,1082,0,,0.7619047619047619,0,False
gpt-oss:120b-cloud,9ffbe3b2ce41_20260130215808,6,29.498199701309204,1323,259,0,,0.7619047619047619,0,False
gpt-oss:120b-cloud,33d57de8b013_20260130215756,1,26.21080231666565,1570,767,0,,0.6666666666666666,0,False
gpt-oss:120b-cloud,33d57de8b013_20260130215756,2,27.434342622756958,1581,794,0,,0.6666666666666666,0,False
gpt-oss:120b-cloud,33d57de8b013_20260130215756,3,40.33252549171448,1933,1844,0,,0.6666666666666666,0,False
gpt-oss:120b-cloud,33d57de8b013_20260130215756,4,58.89180254936218,1749,769,0,,0.6666666666666666,0,False
gpt-oss:120b-cloud,33d57de8b013_20260130215756,5,43.16978478431702,1758,1551,0,,0.6666666666666666,0,False
gpt-oss:120b-cloud,33d57de8b013_20260130215756,6,31.137101650238037,1323,232,0,,0.6666666666666666,0,False
gpt-oss:120b-cloud,d892ada6f84a_20260130220208,1,52.28640031814575,1570,1004,0,,0.6190476190476191,0,False
gpt-oss:120b-cloud,d892ada6f84a_20260130220208,2,49.37288761138916,1581,611,0,,0.6190476190476191,0,False
gpt-oss:120b-cloud,d892ada6f84a_20260130220208,3,34.91477108001709,1933,1804,0,,0.6190476190476191,0,False
gpt-oss:120b-cloud,d892ada6f84a_20260130220208,4,29.94242262840271,1749,273,0,,0.6190476190476191,0,False
gpt-oss:120b-cloud,d892ada6f84a_20260130220208,5,34.275012731552124,1758,1673,0,,0.6190476190476191,0,False
gpt-oss:120b-cloud,d892ada6f84a_20260130220208,6,39.02823829650879,1323,162,0,,0.6190476190476191,0,False
gpt-oss:120b-cloud,d58556f0acab_20260130220226,1,54.28039860725403,1113,218,0,,0.5714285714285714,0,False
gpt-oss:120b-cloud,d58556f0acab_20260130220226,2,36.38020968437195,1581,816,0,,0.5714285714285714,0,False
gpt-oss:120b-cloud,d58556f0acab_20260130220226,3,29.6211416721344,1364,1103,0,,0.5714285714285714,0,False
gpt-oss:120b-cloud,d58556f0acab_20260130220226,4,37.8044056892395,1749,1268,0,,0.5714285714285714,0,False
gpt-oss:120b-cloud,d58556f0acab_20260130220226,5,33.829047441482544,1335,1145,0,,0.5714285714285714,0,False
gpt-oss:120b-cloud,d58556f0acab_20260130220226,6,42.25197219848633,1323,165,0,,0.5714285714285714,0,False
gpt-oss:120b-cloud,2cd49f354ada_20260130220303,1,48.26483678817749,1113,135,0,,0.38095238095238093,0,False
gpt-oss:120b-cloud,2cd49f354ada_20260130220303,2,27.63522434234619,1581,270,0,,0.38095238095238093,0,False
gpt-oss:120b-cloud,2cd49f354ada_20260130220303,3,29.829577922821045,1364,905,0,,0.38095238095238093,0,False
gpt-oss:120b-cloud,2cd49f354ada_20260130220303,4,29.29616069793701,1749,794,0,,0.38095238095238093,0,False
gpt-oss:120b-cloud,2cd49f354ada_20260130220303,5,48.34446477890015,1335,1574,0,,0.38095238095238093,0,False
gpt-oss:120b-cloud,2cd49f354ada_20260130220303,6,43.677478075027466,1323,183,0,,0.38095238095238093,0,False
gpt-oss:120b-cloud,b89548c6fa48_20260130220401,1,26.94615936279297,1113,452,0,,0.42857142857142855,0,False
gpt-oss:120b-cloud,b89548c6fa48_20260130220401,2,42.12777519226074,1581,893,0,,0.42857142857142855,0,False
gpt-oss:120b-cloud,b89548c6fa48_20260130220401,3,32.88296294212341,1364,671,0,,0.42857142857142855,0,False
gpt-oss:120b-cloud,b89548c6fa48_20260130220401,4,41.09333372116089,1749,589,0,,0.42857142857142855,0,False
gpt-oss:120b-cloud,b89548c6fa48_20260130220401,5,57.146503925323486,1335,1494,0,,0.42857142857142855,0,False
gpt-oss:120b-cloud,b89548c6fa48_20260130220401,6,51.598891258239746,1323,179,0,,0.42857142857142855,0,False
gpt-oss:120b-cloud,d8310f6e9e0f_20260130220853,1,46.581414222717285,6822,1764,0,,0.8571428571428571,0,True
gpt-oss:120b-cloud,3ed30a83a4a3_20260130221056,1,38.715699911117554,6822,2347,0,,0.9047619047619048,0,True
gpt-oss:120b-cloud,916fe19dbf3e_20260130221121,1,47.65998911857605,6822,2344,0,,0.9047619047619048,0,True
gpt-oss:120b-cloud,13a50c8544ba_20260130220730,1,49.827796936035156,1113,159,0,,0.6190476190476191,0,False
gpt-oss:120b-cloud,13a50c8544ba_20260130220730,2,55.77085494995117,1581,971,0,,0.6190476190476191,0,False
gpt-oss:120b-cloud,13a50c8544ba_20260130220730,3,37.252310037612915,1364,1530,0,,0.6190476190476191,0,False
gpt-oss:120b-cloud,13a50c8544ba_20260130220730,4,55.810163259506226,1749,1693,0,,0.6190476190476191,0,False
gpt-oss:120b-cloud,13a50c8544ba_20260130220730,5,35.29203391075134,1335,963,0,,0.6190476190476191,0,False
gpt-oss:120b-cloud,13a50c8544ba_20260130220730,6,47.68813943862915,1323,315,0,,0.6190476190476191,0,False
gpt-oss:120b-cloud,efeaaafd1432_20260130220758,1,27.617716073989868,1113,693,0,,0.5238095238095238,0,False
gpt-oss:120b-cloud,efeaaafd1432_20260130220758,2,51.457432985305786,1153,232,0,,0.5238095238095238,0,False
gpt-oss:120b-cloud,efeaaafd1432_20260130220758,3,45.267247915267944,1364,1405,0,,0.5238095238095238,0,False
gpt-oss:120b-cloud,efeaaafd1432_20260130220758,4,51.75181770324707,1326,766,0,,0.5238095238095238,0,False
gpt-oss:120b-cloud,efeaaafd1432_20260130220758,5,29.85080337524414,1335,874,0,,0.5238095238095238,0,False
gpt-oss:120b-cloud,efeaaafd1432_20260130220758,6,49.60188913345337,1323,222,0,,0.5238095238095238,0,False
gpt-oss:120b-cloud,a053e93ac10e_20260130221300,1,60.97376799583435,6822,2568,0,,0.9523809523809523,0,True
gpt-oss:120b-cloud,cc750e4bfece_20260130221323,1,62.328023195266724,6822,2094,0,,0.9523809523809523,0,True
gpt-oss:120b-cloud,1950576ad748_20260130221328,1,57.52005577087402,6822,1696,0,,0.8571428571428571,0,True
gpt-oss:120b-cloud,18779c54b441_20260130221347,1,50.8750057220459,6822,1730,0,,0.9047619047619048,0,True
gpt-oss:120b-cloud,f9ff6f257756_20260130221511,1,40.501482248306274,6822,1901,0,,0.9047619047619048,0,True
gpt-oss:120b-cloud,95a5ab6d2541_20260130221536,1,41.41860771179199,6822,1874,0,,1.0,0,True
gpt-oss:120b-cloud,a622641e762a_20260130221608,1,37.89378023147583,6822,2090,0,,0.9047619047619048,0,True
gpt-oss:120b-cloud,edc6d09b52c8_20260130221639,1,46.3765869140625,6822,2860,0,,0.9047619047619048,0,True
gpt-oss:120b-cloud,46c73160dd3a_20260130221651,1,70.29007530212402,6822,2510,0,,0.9047619047619048,0,True
gpt-oss:120b-cloud,0a46607a6dcc_20260130221718,1,68.02809500694275,6822,2507,0,,0.9047619047619048,0,True
gpt-oss:120b-cloud,cd7428ac824c_20260130221831,1,46.63060235977173,6822,2656,0,,0.9047619047619048,0,True
gpt-oss:120b-cloud,7efccbccf84f_20260130221843,1,52.15527892112732,6822,3017,0,,0.9047619047619048,0,True
gpt-oss:120b-cloud,af99bce206a0_20260130222017,1,62.336761713027954,6822,2653,0,,0.9047619047619048,0,True
gpt-oss:120b-cloud,17ce14b4c7d3_20260130222047,1,41.304171562194824,6822,1749,0,,0.8571428571428571,0,True
gpt-oss:120b-cloud,e1e85cb104ac_20260130222147,1,48.72958827018738,6822,1737,0,,0.9047619047619048,0,True
gpt-oss:120b-cloud,4c7c47a4074f_20260130222217,1,49.33333492279053,6822,1911,0,,0.9047619047619048,0,True
gpt-oss:120b-cloud,ef8579619bd6_20260130222239,1,46.13254475593567,6822,1744,0,,0.9047619047619048,0,True
gpt-oss:120b-cloud,1d4063d1ac04_20260130222304,1,50.37457585334778,6822,2640,0,,0.8095238095238095,0,True
gpt-oss:120b-cloud,ffd2d36e9410_20260130222339,1,49.129934310913086,6822,1992,0,,0.9523809523809523,0,True
gpt-oss:120b-cloud,3490abe3b98a_20260130222412,1,35.621504068374634,6822,1789,0,,0.9523809523809523,0,True
gpt-oss:120b-cloud,f14d2a7e1870_20260130222431,1,34.862186908721924,6822,1870,0,,0.9523809523809523,0,True
gpt-oss:120b-cloud,b3c3c7e1f8ff_20260130222457,1,57.87391686439514,6822,2524,0,,0.9523809523809523,0,True
gpt-oss:120b-cloud,d78cbf386b8e_20260130222549,1,386.1278426647186,1507,542,2,2.3333333333333335,0.6666666666666666,2,False
gpt-oss:120b-cloud,d78cbf386b8e_20260130222549,2,102.76768803596497,1153,225,0,5.0,0.6666666666666666,2,False
gpt-oss:120b-cloud,d78cbf386b8e_20260130222549,3,63.91073179244995,1364,1063,0,5.0,0.6666666666666666,2,False
gpt-oss:120b-cloud,d78cbf386b8e_20260130222549,4,434.9375648498535,1836,1342,2,4.0,0.6666666666666666,2,False
gpt-oss:120b-cloud,d78cbf386b8e_20260130222549,5,208.9391119480133,1647,1495,1,4.5,0.6666666666666666,2,False
gpt-oss:120b-cloud,d78cbf386b8e_20260130222549,6,143.1896584033966,1323,206,0,5.0,0.6666666666666666,2,False
gpt-oss:120b-cloud,871067d42c5c_20260130222533,1,478.8483965396881,1396,145,2,1.0,0.6666666666666666,2,False
gpt-oss:120b-cloud,871067d42c5c_20260130222533,2,433.26834440231323,1458,919,2,4.5,0.6666666666666666,2,False
gpt-oss:120b-cloud,871067d42c5c_20260130222533,3,313.3248372077942,1779,1296,1,5.0,0.6666666666666666,2,False
gpt-oss:120b-cloud,871067d42c5c_20260130222533,4,509.9238328933716,1624,1142,2,4.0,0.6666666666666666,2,False
gpt-oss:120b-cloud,871067d42c5c_20260130222533,5,67.26078081130981,1335,1144,0,5.0,0.6666666666666666,2,False
gpt-oss:120b-cloud,871067d42c5c_20260130222533,6,134.4371132850647,1323,258,0,5.0,0.6666666666666666,2,False
gpt-oss:120b-cloud,b008dd1a490b_20260130222651,1,459.25653743743896,1478,720,2,2.0,0.7142857142857143,2,False
gpt-oss:120b-cloud,b008dd1a490b_20260130222651,2,280.3793547153473,1514,1131,1,5.0,0.7142857142857143,2,False
gpt-oss:120b-cloud,b008dd1a490b_20260130222651,3,93.92223644256592,1364,1189,0,4.5,0.7142857142857143,2,False
gpt-oss:120b-cloud,b008dd1a490b_20260130222651,4,480.57700848579407,1742,1098,2,4.75,0.7142857142857143,2,False
gpt-oss:120b-cloud,b008dd1a490b_20260130222651,5,435.2417948246002,1747,1553,2,4.75,0.7142857142857143,2,False
gpt-oss:120b-cloud,b008dd1a490b_20260130222651,6,133.9476079940796,1323,170,0,5.0,0.7142857142857143,2,False
gpt-oss:120b-cloud,4e0d5039c354_20260130222626,1,520.5253086090088,1424,983,2,3.6666666666666665,0.7619047619047619,2,False
gpt-oss:120b-cloud,4e0d5039c354_20260130222626,2,437.4990990161896,1613,381,2,2.0,0.7619047619047619,2,False
gpt-oss:120b-cloud,4e0d5039c354_20260130222626,3,528.5147423744202,1806,1334,2,4.25,0.7619047619047619,2,False
gpt-oss:120b-cloud,4e0d5039c354_20260130222626,4,251.36767721176147,1643,1036,1,4.25,0.7619047619047619,2,False
gpt-oss:120b-cloud,4e0d5039c354_20260130222626,5,311.62274527549744,1757,1677,1,4.75,0.7619047619047619,2,False
gpt-oss:120b-cloud,4e0d5039c354_20260130222626,6,78.94351863861084,1323,201,0,5.0,0.7619047619047619,2,False
gpt-oss:120b-cloud,b390e1ad21cf_20260130224927,1,295.4525656700134,1344,552,1,4.333333333333333,0.8095238095238095,2,False
gpt-oss:120b-cloud,b390e1ad21cf_20260130224927,2,538.7619128227234,1481,696,2,2.75,0.8095238095238095,2,False
gpt-oss:120b-cloud,b390e1ad21cf_20260130224927,3,619.6866238117218,1678,1362,2,4.25,0.8095238095238095,2,False
gpt-oss:120b-cloud,b390e1ad21cf_20260130224927,4,283.9245038032532,1672,1220,1,4.5,0.8095238095238095,2,False
gpt-oss:120b-cloud,b390e1ad21cf_20260130224927,5,201.37147760391235,1710,1965,1,5.0,0.8095238095238095,2,False
gpt-oss:120b-cloud,b390e1ad21cf_20260130224927,6,89.60534715652466,1323,302,0,5.0,0.8095238095238095,2,False
gpt-oss:120b-cloud,047bfe3e0fe9_20260130225903,1,456.0789065361023,1480,828,2,2.3333333333333335,0.6666666666666666,2,False
gpt-oss:120b-cloud,047bfe3e0fe9_20260130225903,2,456.3612217903137,1509,300,2,2.0,0.6666666666666666,2,False
gpt-oss:120b-cloud,047bfe3e0fe9_20260130225903,3,310.87367272377014,1822,1114,1,5.0,0.6666666666666666,2,False
gpt-oss:120b-cloud,047bfe3e0fe9_20260130225903,4,291.5081515312195,1744,1106,2,4.25,0.6666666666666666,2,False
gpt-oss:120b-cloud,047bfe3e0fe9_20260130225903,5,322.53527784347534,1723,1700,2,4.5,0.6666666666666666,2,False
gpt-oss:120b-cloud,047bfe3e0fe9_20260130225903,6,85.46403217315674,1323,198,0,5.0,0.6666666666666666,2,False
gpt-oss:120b-cloud,5b890ac507a8_20260130230244,1,399.81297159194946,1366,248,2,3.3333333333333335,0.8571428571428571,2,False
gpt-oss:120b-cloud,5b890ac507a8_20260130230244,2,537.9506537914276,1596,947,2,3.25,0.8571428571428571,2,False
gpt-oss:120b-cloud,5b890ac507a8_20260130230244,3,161.75063109397888,1742,916,1,4.5,0.8571428571428571,2,False
gpt-oss:120b-cloud,5b890ac507a8_20260130230244,4,381.97789907455444,1689,1271,2,4.25,0.8571428571428571,2,False
gpt-oss:120b-cloud,5b890ac507a8_20260130230244,5,186.51301336288452,1739,880,1,5.0,0.8571428571428571,2,False
gpt-oss:120b-cloud,5b890ac507a8_20260130230244,6,61.44440221786499,1323,205,0,5.0,0.8571428571428571,2,False
gpt-oss:120b-cloud,e40073b238e0_20260130230107,1,409.0240914821625,1585,496,2,4.666666666666667,0.8095238095238095,2,False
gpt-oss:120b-cloud,e40073b238e0_20260130230107,2,389.8775451183319,1588,609,2,4.75,0.8095238095238095,2,False
gpt-oss:120b-cloud,e40073b238e0_20260130230107,3,354.181104183197,1879,1534,2,4.0,0.8095238095238095,2,False
gpt-oss:120b-cloud,e40073b238e0_20260130230107,4,312.3351516723633,1752,704,2,3.5,0.8095238095238095,2,False
gpt-oss:120b-cloud,e40073b238e0_20260130230107,5,321.8198082447052,1845,1340,2,5.0,0.8095238095238095,2,False
gpt-oss:120b-cloud,e40073b238e0_20260130230107,6,71.23675417900085,1323,291,0,5.0,0.8095238095238095,2,False
gpt-oss:120b-cloud,3342d1a01ea5_20260130232439,1,360.2922987937927,1462,502,2,3.0,0.7619047619047619,2,False
gpt-oss:120b-cloud,3342d1a01ea5_20260130232439,2,281.25214529037476,1524,181,2,4.0,0.7619047619047619,2,False
gpt-oss:120b-cloud,3342d1a01ea5_20260130232439,3,296.34905982017517,1667,1499,1,4.25,0.7619047619047619,2,False
