model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,accuracy,max_judge_retries,baseline_full_doc
ministral-3:14b-cloud,eb81c2240817_20260131151725,1,162.68794512748718,1376,2361,0,,0.7142857142857143,0,False
ministral-3:14b-cloud,eb81c2240817_20260131151725,2,93.11962580680847,1141,674,0,,0.7142857142857143,0,False
ministral-3:14b-cloud,eb81c2240817_20260131151725,3,60.26554083824158,1338,641,0,,0.7142857142857143,0,False
ministral-3:14b-cloud,eb81c2240817_20260131151725,4,29.26598596572876,1316,1015,0,,0.7142857142857143,0,False
ministral-3:14b-cloud,eb81c2240817_20260131151725,5,47.242175817489624,1320,1104,0,,0.7142857142857143,0,False
ministral-3:14b-cloud,eb81c2240817_20260131151725,6,37.8559045791626,1331,38,0,,0.7142857142857143,0,False
ministral-3:14b-cloud,291c33842553_20260131152136,1,60.03583240509033,1103,576,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,291c33842553_20260131152136,2,31.093656539916992,1279,1040,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,291c33842553_20260131152136,3,41.963669776916504,1338,573,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,291c33842553_20260131152136,4,49.90925216674805,1316,908,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,291c33842553_20260131152136,5,71.21915984153748,1320,1106,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,291c33842553_20260131152136,6,18.015876531600952,1331,38,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,7ff7f41f2228_20260131152641,1,94.64402198791504,1103,2058,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,7ff7f41f2228_20260131152641,2,22.26681876182556,1141,615,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,7ff7f41f2228_20260131152641,3,30.27529740333557,1338,591,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,7ff7f41f2228_20260131152641,4,23.802265167236328,1316,882,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,7ff7f41f2228_20260131152641,5,28.48293423652649,1320,1149,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,7ff7f41f2228_20260131152641,6,26.52593231201172,1331,38,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,abd9cd07beb1_20260131152832,1,30.88817524909973,1103,1649,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,abd9cd07beb1_20260131152832,2,27.61998724937439,1279,858,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,abd9cd07beb1_20260131152832,3,20.912303924560547,1338,559,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,abd9cd07beb1_20260131152832,4,21.649837255477905,1316,1063,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,abd9cd07beb1_20260131152832,5,35.632551193237305,1320,896,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,abd9cd07beb1_20260131152832,6,22.53655219078064,1331,38,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,e60cb8cc2e36_20260131152548,1,21.320750951766968,1103,603,0,,0.9047619047619048,0,False
ministral-3:14b-cloud,e60cb8cc2e36_20260131152548,2,113.49911212921143,1279,1386,0,,0.9047619047619048,0,False
ministral-3:14b-cloud,e60cb8cc2e36_20260131152548,3,23.329626083374023,1338,990,0,,0.9047619047619048,0,False
ministral-3:14b-cloud,e60cb8cc2e36_20260131152548,4,26.0082585811615,1316,907,0,,0.9047619047619048,0,False
ministral-3:14b-cloud,e60cb8cc2e36_20260131152548,5,133.3662769794464,971,1634,0,,0.9047619047619048,0,False
ministral-3:14b-cloud,e60cb8cc2e36_20260131152548,6,14.900872230529785,1331,38,0,,0.9047619047619048,0,False
ministral-3:14b-cloud,c3f7408c1787_20260131152859,1,38.096020221710205,1267,1896,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,c3f7408c1787_20260131152859,2,28.30320453643799,1141,712,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,c3f7408c1787_20260131152859,3,38.18938612937927,1338,844,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,c3f7408c1787_20260131152859,4,27.197073936462402,1316,748,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,c3f7408c1787_20260131152859,5,18.526145458221436,1320,1270,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,c3f7408c1787_20260131152859,6,59.93956637382507,1331,38,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,13c0f415e5f3_20260131153119,1,77.64306378364563,1725,4990,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,13c0f415e5f3_20260131153119,2,13.145148038864136,1141,754,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,13c0f415e5f3_20260131153119,3,62.137994050979614,1338,823,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,13c0f415e5f3_20260131153119,4,24.93957018852234,1316,929,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,13c0f415e5f3_20260131153119,5,21.594260454177856,1320,800,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,13c0f415e5f3_20260131153119,6,18.251603603363037,1331,38,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,a8b0c89bb9dd_20260131153155,1,46.913174629211426,1103,596,0,,0.7619047619047619,0,False
ministral-3:14b-cloud,a8b0c89bb9dd_20260131153155,2,14.811925649642944,1279,826,0,,0.7619047619047619,0,False
ministral-3:14b-cloud,a8b0c89bb9dd_20260131153155,3,59.80143451690674,1338,485,0,,0.7619047619047619,0,False
ministral-3:14b-cloud,a8b0c89bb9dd_20260131153155,4,32.94450497627258,1316,960,0,,0.7619047619047619,0,False
ministral-3:14b-cloud,a8b0c89bb9dd_20260131153155,5,15.979740381240845,1320,924,0,,0.7619047619047619,0,False
ministral-3:14b-cloud,a8b0c89bb9dd_20260131153155,6,12.821116209030151,1331,38,0,,0.7619047619047619,0,False
ministral-3:14b-cloud,c8aea930314a_20260131153248,1,67.57887625694275,1103,1854,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,c8aea930314a_20260131153248,2,29.255890607833862,1279,1040,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,c8aea930314a_20260131153248,3,17.148643970489502,1338,546,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,c8aea930314a_20260131153248,4,21.70134735107422,1316,1028,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,c8aea930314a_20260131153248,5,64.0206868648529,1320,1491,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,c8aea930314a_20260131153248,6,13.20853304862976,1331,38,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,f1cdab3a7786_20260131153432,1,23.681694269180298,1267,1479,0,,0.7619047619047619,0,False
ministral-3:14b-cloud,f1cdab3a7786_20260131153432,2,57.12130570411682,1141,697,0,,0.7619047619047619,0,False
ministral-3:14b-cloud,f1cdab3a7786_20260131153432,3,26.491090059280396,1338,481,0,,0.7619047619047619,0,False
ministral-3:14b-cloud,f1cdab3a7786_20260131153432,4,38.38116121292114,1316,1166,0,,0.7619047619047619,0,False
ministral-3:14b-cloud,f1cdab3a7786_20260131153432,5,47.36052584648132,1320,1434,0,,0.7619047619047619,0,False
ministral-3:14b-cloud,f1cdab3a7786_20260131153432,6,17.82967233657837,1331,38,0,,0.7619047619047619,0,False
ministral-3:14b-cloud,9060bc18d3cb_20260131153622,1,50.913201332092285,1103,1783,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,9060bc18d3cb_20260131153622,2,40.546406984329224,1279,999,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,9060bc18d3cb_20260131153622,3,23.178434371948242,1338,1297,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,9060bc18d3cb_20260131153622,4,41.46710753440857,1316,893,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,9060bc18d3cb_20260131153622,5,35.52536869049072,1320,795,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,9060bc18d3cb_20260131153622,6,31.068805694580078,1331,38,0,,0.8571428571428571,0,False
ministral-3:14b-cloud,ad82e27b20ad_20260131153902,1,40.63224482536316,1267,1335,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,ad82e27b20ad_20260131153902,2,27.28534746170044,1141,582,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,ad82e27b20ad_20260131153902,3,44.405226945877075,1338,1064,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,ad82e27b20ad_20260131153902,4,25.001430988311768,1316,832,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,ad82e27b20ad_20260131153902,5,42.82901120185852,1320,1058,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,ad82e27b20ad_20260131153902,6,9.150865077972412,1331,38,0,,0.8095238095238095,0,False
ministral-3:14b-cloud,5aa20ae0ed5e_20260131153829,1,96.75600051879883,1376,1553,0,,0.9047619047619048,0,False
ministral-3:14b-cloud,5aa20ae0ed5e_20260131153829,2,42.88749957084656,1279,1012,0,,0.9047619047619048,0,False
ministral-3:14b-cloud,5aa20ae0ed5e_20260131153829,3,12.81866192817688,1338,882,0,,0.9047619047619048,0,False
ministral-3:14b-cloud,5aa20ae0ed5e_20260131153829,4,23.812288999557495,1316,803,0,,0.9047619047619048,0,False
ministral-3:14b-cloud,5aa20ae0ed5e_20260131153829,5,44.99099397659302,1320,1818,0,,0.9047619047619048,0,False
ministral-3:14b-cloud,5aa20ae0ed5e_20260131153829,6,15.951019287109375,1331,38,0,,0.9047619047619048,0,False
