model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,accuracy,max_judge_retries,baseline_full_doc
gpt-oss:120b-cloud,a2d20b05b599_20260202012526,5,13.40834665298462,2365,587,0,,,66.66666666666666,0.6666666666666666,0,False
gpt-oss:120b-cloud,a2d20b05b599_20260202012526,6,18.019419193267822,2656,263,0,,,66.66666666666666,0.6666666666666666,0,False
gpt-oss:120b-cloud,3b59639cade1_20260202012557,1,12.45400857925415,3878,1317,0,,,71.42857142857143,0.8095238095238095,0,False
gpt-oss:120b-cloud,3b59639cade1_20260202012557,2,20.6131329536438,3371,1517,0,,,71.42857142857143,0.8095238095238095,0,False
gpt-oss:120b-cloud,3b59639cade1_20260202012557,3,32.18897986412048,3067,2069,0,,,71.42857142857143,0.8095238095238095,0,False
gpt-oss:120b-cloud,3b59639cade1_20260202012557,4,20.13753318786621,3686,1245,0,,,71.42857142857143,0.8095238095238095,0,False
gpt-oss:120b-cloud,3b59639cade1_20260202012557,5,19.675919771194458,2890,907,0,,,71.42857142857143,0.8095238095238095,0,False
gpt-oss:120b-cloud,3b59639cade1_20260202012557,6,13.046189308166504,2656,271,0,,,71.42857142857143,0.8095238095238095,0,False
gpt-oss:120b-cloud,9e03a2dda0c1_20260202012547,1,21.021089553833008,3878,1159,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,9e03a2dda0c1_20260202012547,2,20.829366207122803,3371,1705,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,9e03a2dda0c1_20260202012547,3,22.401150941848755,3067,1903,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,9e03a2dda0c1_20260202012547,4,34.60335946083069,3686,2051,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,9e03a2dda0c1_20260202012547,5,19.33513331413269,2365,1227,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,9e03a2dda0c1_20260202012547,6,13.737371921539307,2656,624,0,,,76.19047619047619,0.7619047619047619,0,False
gpt-oss:120b-cloud,61748c4a746e_20260202012604,1,18.375617504119873,2849,1353,0,,,66.66666666666666,0.7619047619047619,0,False
