model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,accuracy,max_judge_retries,baseline_full_doc
ministral-3:3b-cloud,9b154bf05765_20260202165425,1,19.381779670715332,1394,1278,0,,,85.71428571428571,0.8095238095238095,0,False
ministral-3:3b-cloud,9b154bf05765_20260202165425,2,18.976573705673218,1340,614,0,,,85.71428571428571,0.8095238095238095,0,False
ministral-3:3b-cloud,9b154bf05765_20260202165425,3,13.20862627029419,1307,1092,0,,,85.71428571428571,0.8095238095238095,0,False
ministral-3:3b-cloud,9b154bf05765_20260202165425,4,33.54043412208557,1246,1423,0,,,85.71428571428571,0.8095238095238095,0,False
ministral-3:3b-cloud,9b154bf05765_20260202165425,5,16.931949138641357,1289,1548,0,,,85.71428571428571,0.8095238095238095,0,False
ministral-3:3b-cloud,9b154bf05765_20260202165425,6,17.248696327209473,1053,839,0,,,85.71428571428571,0.8095238095238095,0,False
ministral-3:3b-cloud,2c014b353fe8_20260202165658,1,15.403153657913208,1394,1059,0,,,90.47619047619048,0.8095238095238095,0,False
ministral-3:3b-cloud,2c014b353fe8_20260202165658,2,14.740892887115479,1340,638,0,,,90.47619047619048,0.8095238095238095,0,False
ministral-3:3b-cloud,2c014b353fe8_20260202165658,3,11.832500219345093,1307,442,0,,,90.47619047619048,0.8095238095238095,0,False
ministral-3:3b-cloud,2c014b353fe8_20260202165658,4,14.745736837387085,1595,1574,0,,,90.47619047619048,0.8095238095238095,0,False
ministral-3:3b-cloud,2c014b353fe8_20260202165658,5,13.04009461402893,1289,1317,0,,,90.47619047619048,0.8095238095238095,0,False
ministral-3:3b-cloud,2c014b353fe8_20260202165658,6,8.127842664718628,1053,774,0,,,90.47619047619048,0.8095238095238095,0,False
ministral-3:3b-cloud,bfbc3fcd5e55_20260202165631,1,22.261286735534668,2083,2571,0,,,71.42857142857143,0.6666666666666666,0,False
ministral-3:3b-cloud,bfbc3fcd5e55_20260202165631,2,11.806219339370728,1340,601,0,,,71.42857142857143,0.6666666666666666,0,False
ministral-3:3b-cloud,bfbc3fcd5e55_20260202165631,3,16.145410299301147,1307,469,0,,,71.42857142857143,0.6666666666666666,0,False
ministral-3:3b-cloud,bfbc3fcd5e55_20260202165631,4,31.591144800186157,1246,1772,0,,,71.42857142857143,0.6666666666666666,0,False
ministral-3:3b-cloud,bfbc3fcd5e55_20260202165631,5,18.543766975402832,940,418,0,,,71.42857142857143,0.6666666666666666,0,False
ministral-3:3b-cloud,bfbc3fcd5e55_20260202165631,6,13.28712797164917,1053,921,0,,,71.42857142857143,0.6666666666666666,0,False
ministral-3:3b-cloud,3fd3e20e2e3d_20260202165708,1,41.65992999076843,1734,2156,0,,,80.95238095238095,0.7142857142857143,0,False
ministral-3:3b-cloud,3fd3e20e2e3d_20260202165708,2,7.890895128250122,1340,412,0,,,80.95238095238095,0.7142857142857143,0,False
ministral-3:3b-cloud,3fd3e20e2e3d_20260202165708,3,12.725536108016968,1307,379,0,,,80.95238095238095,0.7142857142857143,0,False
ministral-3:3b-cloud,3fd3e20e2e3d_20260202165708,4,15.334876298904419,1595,2376,0,,,80.95238095238095,0.7142857142857143,0,False
ministral-3:3b-cloud,3fd3e20e2e3d_20260202165708,5,22.000507831573486,1289,1607,0,,,80.95238095238095,0.7142857142857143,0,False
ministral-3:3b-cloud,3fd3e20e2e3d_20260202165708,6,7.012693166732788,1053,760,0,,,80.95238095238095,0.7142857142857143,0,False
ministral-3:3b-cloud,17a2515d03dd_20260202165757,1,19.121148824691772,2083,2065,0,,,80.95238095238095,0.7619047619047619,0,False
ministral-3:3b-cloud,17a2515d03dd_20260202165757,2,11.931074619293213,1340,675,0,,,80.95238095238095,0.7619047619047619,0,False
ministral-3:3b-cloud,17a2515d03dd_20260202165757,3,17.31368899345398,1307,426,0,,,80.95238095238095,0.7619047619047619,0,False
ministral-3:3b-cloud,17a2515d03dd_20260202165757,4,7.424579381942749,1595,1424,0,,,80.95238095238095,0.7619047619047619,0,False
ministral-3:3b-cloud,17a2515d03dd_20260202165757,5,8.043081521987915,1289,1728,0,,,80.95238095238095,0.7619047619047619,0,False
ministral-3:3b-cloud,17a2515d03dd_20260202165757,6,10.632572412490845,1053,1027,0,,,80.95238095238095,0.7619047619047619,0,False
ministral-3:3b-cloud,36908b2b6d99_20260202165804,1,34.377190351486206,1734,2452,0,,,85.71428571428571,0.8571428571428571,0,False
ministral-3:3b-cloud,36908b2b6d99_20260202165804,2,8.980570077896118,1340,567,0,,,85.71428571428571,0.8571428571428571,0,False
ministral-3:3b-cloud,36908b2b6d99_20260202165804,3,6.024896144866943,1307,657,0,,,85.71428571428571,0.8571428571428571,0,False
ministral-3:3b-cloud,36908b2b6d99_20260202165804,4,9.528741121292114,1595,1855,0,,,85.71428571428571,0.8571428571428571,0,False
ministral-3:3b-cloud,36908b2b6d99_20260202165804,5,12.292044401168823,1289,1185,0,,,85.71428571428571,0.8571428571428571,0,False
