model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,accuracy,max_judge_retries,baseline_full_doc
gpt-oss:20b-cloud,ccc1646a051f_20260131092019,1,95.47385096549988,6822,2932,0,,,,0,True
gpt-oss:20b-cloud,a70ad2c3d563_20260131092125,1,59.21628165245056,6822,1965,0,,,,0,True
gpt-oss:20b-cloud,4f1a88c1a24c_20260131092422,1,72.3360230922699,6822,4447,0,,,,0,True
gpt-oss:20b-cloud,94cfa8ec2200_20260131092520,1,64.50175714492798,6822,2991,0,,,,0,True
gpt-oss:20b-cloud,34b3dd31e066_20260131092538,1,83.02614951133728,6822,3786,0,,,,0,True
gpt-oss:20b-cloud,e4bb22f5ed76_20260131092656,1,126.2633261680603,6822,3636,0,,,,0,True
gpt-oss:20b-cloud,b3cbe5ca5701_20260131092744,1,98.0697455406189,6822,3340,0,,,,0,True
gpt-oss:20b-cloud,f5ba8862c539_20260131092819,1,83.61472344398499,6822,3532,0,,,,0,True
gpt-oss:20b-cloud,40673a3dbcc8_20260131093012,1,72.95832562446594,6822,2176,0,,,,0,True
gpt-oss:20b-cloud,6cc51974c47d_20260131093125,1,53.801968574523926,6822,3391,0,,,,0,True
gpt-oss:20b-cloud,c4203718acc9_20260131093023,1,118.44804644584656,6822,4283,0,,,,0,True
gpt-oss:20b-cloud,d68aa06a856a_20260131093131,1,102.11264729499817,6822,3177,0,,,,0,True
gpt-oss:20b-cloud,1e4a1c7608e6_20260131093402,1,115.46998310089111,6822,3832,0,,,,0,True
gpt-oss:20b-cloud,431f09fe19c9_20260131093432,1,155.67825603485107,6822,3089,0,,,,0,True
gpt-oss:20b-cloud,e99b61294f25_20260131093623,1,89.03911232948303,6822,3487,0,,,,0,True
gpt-oss:20b-cloud,6c797ec2ee7e_20260131093701,1,66.2750301361084,6822,3415,0,,,,0,True
gpt-oss:20b-cloud,68b31ad19266_20260131093823,1,142.77839469909668,6822,4874,0,,,,0,True
gpt-oss:20b-cloud,a01d4e92c341_20260131093859,1,111.44051051139832,6822,3385,0,,,,0,True
gpt-oss:20b-cloud,a260ff4c7ce9_20260131093944,1,97.70644521713257,6822,2526,0,,,,0,True
gpt-oss:20b-cloud,2bbaa6f14465_20260131094138,1,97.35261130332947,6822,4063,0,,,,0,True
