model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,not_found_count,accuracy,max_judge_retries,baseline_full_doc
gpt-oss:20b-cloud,72dff89c5004_20260203145952,6,19.535456895828247,1207,194,0,,,23.809523809523807,16,0.38095238095238093,0,False
gpt-oss:20b-cloud,9665bdaac7ad_20260203150030,1,49.81876540184021,1281,2249,0,,,28.57142857142857,15,0.6190476190476191,0,False
gpt-oss:20b-cloud,9665bdaac7ad_20260203150030,2,27.56628942489624,1321,512,0,,,28.57142857142857,15,0.6190476190476191,0,False
gpt-oss:20b-cloud,9665bdaac7ad_20260203150030,3,22.34890389442444,1361,972,0,,,28.57142857142857,15,0.6190476190476191,0,False
gpt-oss:20b-cloud,9665bdaac7ad_20260203150030,4,14.723963260650635,1352,876,0,,,28.57142857142857,15,0.6190476190476191,0,False
gpt-oss:20b-cloud,9665bdaac7ad_20260203150030,5,55.68680262565613,1332,750,0,,,28.57142857142857,15,0.6190476190476191,0,False
gpt-oss:20b-cloud,9665bdaac7ad_20260203150030,6,20.261900186538696,1207,378,0,,,28.57142857142857,15,0.6190476190476191,0,False
gpt-oss:20b-cloud,e7d37675acf5_20260203150105,1,19.516891717910767,1281,289,0,,,14.285714285714285,18,0.47619047619047616,0,False
gpt-oss:20b-cloud,e7d37675acf5_20260203150105,2,34.11248588562012,1321,178,0,,,14.285714285714285,18,0.47619047619047616,0,False
gpt-oss:20b-cloud,e7d37675acf5_20260203150105,3,16.53780508041382,1361,766,0,,,14.285714285714285,18,0.47619047619047616,0,False
gpt-oss:20b-cloud,e7d37675acf5_20260203150105,4,26.02102541923523,1352,451,0,,,14.285714285714285,18,0.47619047619047616,0,False
gpt-oss:20b-cloud,e7d37675acf5_20260203150105,5,60.61789345741272,1332,1515,0,,,14.285714285714285,18,0.47619047619047616,0,False
gpt-oss:20b-cloud,e7d37675acf5_20260203150105,6,10.330275535583496,1207,268,0,,,14.285714285714285,18,0.47619047619047616,0,False
gpt-oss:20b-cloud,6fe1e8997576_20260203150155,1,14.847994804382324,1281,986,0,,,14.285714285714285,18,0.47619047619047616,0,False
gpt-oss:20b-cloud,6fe1e8997576_20260203150155,2,10.496174573898315,1321,421,0,,,14.285714285714285,18,0.47619047619047616,0,False
gpt-oss:20b-cloud,6fe1e8997576_20260203150155,3,57.82396578788757,1361,1318,0,,,14.285714285714285,18,0.47619047619047616,0,False
gpt-oss:20b-cloud,6fe1e8997576_20260203150155,4,17.94043207168579,1352,347,0,,,14.285714285714285,18,0.47619047619047616,0,False
