model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,accuracy,max_judge_retries,baseline_full_doc
gpt-oss:120b-cloud,81d8164de19b_20260130195028,1,186.8160698413849,2819,788,1,4.666666666666667,0.8095238095238095,2,False
gpt-oss:120b-cloud,81d8164de19b_20260130195028,2,163.98281383514404,4075,802,2,5.0,0.8095238095238095,2,False
gpt-oss:120b-cloud,81d8164de19b_20260130195028,3,302.3257727622986,3398,1689,2,2.5,0.8095238095238095,2,False
gpt-oss:120b-cloud,81d8164de19b_20260130195028,4,137.32045888900757,3994,1993,1,5.0,0.8095238095238095,2,False
gpt-oss:120b-cloud,81d8164de19b_20260130195028,5,253.49587535858154,2914,1177,1,4.75,0.8095238095238095,2,False
gpt-oss:120b-cloud,81d8164de19b_20260130195028,6,135.2725739479065,3298,265,0,5.0,0.8095238095238095,2,False
gpt-oss:120b-cloud,afd22ee6899e_20260130195157,1,211.72905588150024,2746,267,2,1.0,0.5714285714285714,2,False
gpt-oss:120b-cloud,afd22ee6899e_20260130195157,2,170.58972644805908,3972,1045,1,5.0,0.5714285714285714,2,False
gpt-oss:120b-cloud,afd22ee6899e_20260130195157,3,215.98040413856506,2755,915,2,2.75,0.5714285714285714,2,False
gpt-oss:120b-cloud,afd22ee6899e_20260130195157,4,320.2438235282898,4008,865,2,3.75,0.5714285714285714,2,False
gpt-oss:120b-cloud,afd22ee6899e_20260130195157,5,187.2538492679596,3221,1617,1,4.75,0.5714285714285714,2,False
gpt-oss:120b-cloud,afd22ee6899e_20260130195157,6,58.43587851524353,3298,299,0,5.0,0.5714285714285714,2,False
gpt-oss:120b-cloud,7afadba90b6b_20260130195531,1,131.39298343658447,3774,928,2,4.333333333333333,0.7142857142857143,2,False
