model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,accuracy,max_judge_retries,baseline_full_doc
ministral-3:3b-cloud,b4670d3a7e9e_20260130114350,1,2.748929023742676,1444,658,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,b4670d3a7e9e_20260130114350,2,2.572110891342163,1482,584,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,b4670d3a7e9e_20260130114350,3,3.1976470947265625,1515,791,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,b4670d3a7e9e_20260130114350,4,2.684002161026001,1519,642,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,b4670d3a7e9e_20260130114350,5,4.0711705684661865,1497,1030,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,b4670d3a7e9e_20260130114350,6,13.13935375213623,1053,38,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,2a450c72c5c7_20260130114506,1,4.930918455123901,1444,843,0,,0.9047619047619048,0,False
ministral-3:3b-cloud,2a450c72c5c7_20260130114506,2,2.2410874366760254,1482,514,0,,0.9047619047619048,0,False
ministral-3:3b-cloud,2a450c72c5c7_20260130114506,3,3.0078279972076416,1515,753,0,,0.9047619047619048,0,False
ministral-3:3b-cloud,2a450c72c5c7_20260130114506,4,4.010708808898926,1519,1031,0,,0.9047619047619048,0,False
ministral-3:3b-cloud,2a450c72c5c7_20260130114506,5,4.265057563781738,1497,1145,0,,0.9047619047619048,0,False
ministral-3:3b-cloud,2a450c72c5c7_20260130114506,6,10.950588464736938,1053,38,0,,0.9047619047619048,0,False
ministral-3:3b-cloud,02586e55594e_20260130114620,1,2.2720885276794434,1444,532,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,02586e55594e_20260130114620,2,2.8232343196868896,1482,695,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,02586e55594e_20260130114620,3,4.446577310562134,1515,1064,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,02586e55594e_20260130114620,4,3.6305055618286133,1519,953,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,02586e55594e_20260130114620,5,3.542210817337036,1497,900,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,02586e55594e_20260130114620,6,4.447178840637207,1053,38,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,376dac8837b9_20260130114704,1,3.0714845657348633,1444,736,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,376dac8837b9_20260130114704,2,1.849151849746704,1482,405,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,376dac8837b9_20260130114704,3,2.1909306049346924,1515,508,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,376dac8837b9_20260130114704,4,2.3369853496551514,1519,551,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,376dac8837b9_20260130114704,5,4.174310922622681,1497,1102,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,376dac8837b9_20260130114704,6,5.3407065868377686,1053,38,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,f1e3d7eeccc8_20260130114806,1,2.237473249435425,1444,517,0,,0.7142857142857143,0,False
ministral-3:3b-cloud,f1e3d7eeccc8_20260130114806,2,2.7017054557800293,1482,678,0,,0.7142857142857143,0,False
ministral-3:3b-cloud,f1e3d7eeccc8_20260130114806,3,3.2724108695983887,1515,842,0,,0.7142857142857143,0,False
ministral-3:3b-cloud,f1e3d7eeccc8_20260130114806,4,3.1988143920898438,1519,794,0,,0.7142857142857143,0,False
ministral-3:3b-cloud,f1e3d7eeccc8_20260130114806,5,4.159530878067017,1497,1080,0,,0.7142857142857143,0,False
ministral-3:3b-cloud,f1e3d7eeccc8_20260130114806,6,13.197067022323608,1053,38,0,,0.7142857142857143,0,False
ministral-3:3b-cloud,6d392908b72b_20260130114900,1,3.335758686065674,1444,866,0,,0.7142857142857143,0,False
ministral-3:3b-cloud,6d392908b72b_20260130114900,2,2.1198689937591553,1482,465,0,,0.7142857142857143,0,False
ministral-3:3b-cloud,6d392908b72b_20260130114900,3,2.663536310195923,1515,650,0,,0.7142857142857143,0,False
ministral-3:3b-cloud,6d392908b72b_20260130114900,4,2.9161791801452637,1519,734,0,,0.7142857142857143,0,False
ministral-3:3b-cloud,6d392908b72b_20260130114900,5,2.81767201423645,1497,716,0,,0.7142857142857143,0,False
ministral-3:3b-cloud,6d392908b72b_20260130114900,6,8.521892786026001,1053,38,0,,0.7142857142857143,0,False
ministral-3:3b-cloud,b1ffd3576a5b_20260130114943,1,2.8496763706207275,1444,671,0,,0.6666666666666666,0,False
ministral-3:3b-cloud,b1ffd3576a5b_20260130114943,2,1.754396677017212,1482,368,0,,0.6666666666666666,0,False
ministral-3:3b-cloud,b1ffd3576a5b_20260130114943,3,2.225696086883545,1515,487,0,,0.6666666666666666,0,False
ministral-3:3b-cloud,b1ffd3576a5b_20260130114943,4,2.948063373565674,1519,718,0,,0.6666666666666666,0,False
ministral-3:3b-cloud,b1ffd3576a5b_20260130114943,5,4.51304292678833,1497,1218,0,,0.6666666666666666,0,False
ministral-3:3b-cloud,b1ffd3576a5b_20260130114943,6,14.834014415740967,1053,38,0,,0.6666666666666666,0,False
ministral-3:3b-cloud,bc978e34df3f_20260130115040,1,4.175899982452393,1444,1112,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,bc978e34df3f_20260130115040,2,2.6056249141693115,1482,622,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,bc978e34df3f_20260130115040,3,4.103137969970703,1515,1054,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,bc978e34df3f_20260130115040,4,2.6966700553894043,1519,661,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,bc978e34df3f_20260130115040,5,4.509902715682983,1497,1136,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,bc978e34df3f_20260130115040,6,4.183290719985962,1402,1101,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,9787a19df374_20260130115155,1,2.949681043624878,1444,726,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,9787a19df374_20260130115155,2,2.9621376991271973,1482,750,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,9787a19df374_20260130115155,3,2.2970633506774902,1515,497,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,9787a19df374_20260130115155,4,3.3040108680725098,1519,818,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,9787a19df374_20260130115155,5,4.238635063171387,1497,1122,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,9787a19df374_20260130115155,6,4.763952255249023,1053,38,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,9d71ae6073c8_20260130115318,1,2.587207078933716,1444,629,0,,0.6190476190476191,0,False
ministral-3:3b-cloud,9d71ae6073c8_20260130115318,2,1.2470698356628418,1482,194,0,,0.6190476190476191,0,False
ministral-3:3b-cloud,9d71ae6073c8_20260130115318,3,3.690845489501953,1515,985,0,,0.6190476190476191,0,False
ministral-3:3b-cloud,9d71ae6073c8_20260130115318,4,4.409778594970703,1519,969,0,,0.6190476190476191,0,False
ministral-3:3b-cloud,9d71ae6073c8_20260130115318,5,5.3324737548828125,1497,1197,0,,0.6190476190476191,0,False
ministral-3:3b-cloud,9d71ae6073c8_20260130115318,6,8.25933313369751,1053,38,0,,0.6190476190476191,0,False
ministral-3:3b-cloud,e171c1cee34a_20260130115405,1,5.422776699066162,1444,1163,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,e171c1cee34a_20260130115405,2,3.028630495071411,1482,696,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,e171c1cee34a_20260130115405,3,2.7118308544158936,1515,630,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,e171c1cee34a_20260130115405,4,3.750558614730835,1519,976,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,e171c1cee34a_20260130115405,5,4.740540504455566,1497,1226,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,e171c1cee34a_20260130115405,6,11.17046046257019,1402,3312,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,17c41be3a8ba_20260130115523,1,10.4753577709198,1444,670,0,,0.9523809523809523,0,False
ministral-3:3b-cloud,17c41be3a8ba_20260130115523,2,3.373391628265381,1482,725,0,,0.9523809523809523,0,False
ministral-3:3b-cloud,17c41be3a8ba_20260130115523,3,4.23513650894165,1515,828,0,,0.9523809523809523,0,False
ministral-3:3b-cloud,17c41be3a8ba_20260130115523,4,3.3086700439453125,1519,873,0,,0.9523809523809523,0,False
ministral-3:3b-cloud,17c41be3a8ba_20260130115523,5,4.593342065811157,1497,1273,0,,0.9523809523809523,0,False
ministral-3:3b-cloud,17c41be3a8ba_20260130115523,6,15.180836915969849,1053,38,0,,0.9523809523809523,0,False
ministral-3:3b-cloud,17fc1deb0134_20260130115625,1,2.433760404586792,1444,587,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,17fc1deb0134_20260130115625,2,2.747715711593628,1482,658,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,17fc1deb0134_20260130115625,3,1.9464354515075684,1515,411,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,17fc1deb0134_20260130115625,4,3.1824870109558105,1519,797,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,17fc1deb0134_20260130115625,5,4.6746666431427,1497,1259,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,17fc1deb0134_20260130115625,6,13.709169864654541,1053,38,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,f753415e33df_20260130115720,1,2.280369520187378,1444,513,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,f753415e33df_20260130115720,2,2.7159759998321533,1482,633,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,f753415e33df_20260130115720,3,3.1318373680114746,1515,776,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,f753415e33df_20260130115720,4,5.542442321777344,1519,914,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,f753415e33df_20260130115720,5,4.924671649932861,1497,1325,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,f753415e33df_20260130115720,6,4.026964426040649,1402,1075,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,bc8b90bddc30_20260130115804,1,2.879354476928711,1444,702,0,,0.7619047619047619,0,False
ministral-3:3b-cloud,bc8b90bddc30_20260130115804,2,2.4803223609924316,1482,574,0,,0.7619047619047619,0,False
ministral-3:3b-cloud,bc8b90bddc30_20260130115804,3,2.879537343978882,1515,709,0,,0.7619047619047619,0,False
ministral-3:3b-cloud,bc8b90bddc30_20260130115804,4,3.1943519115448,1519,785,0,,0.7619047619047619,0,False
ministral-3:3b-cloud,bc8b90bddc30_20260130115804,5,2.689171314239502,1497,649,0,,0.7619047619047619,0,False
ministral-3:3b-cloud,bc8b90bddc30_20260130115804,6,3.7241392135620117,1402,905,0,,0.7619047619047619,0,False
ministral-3:3b-cloud,1756d3d681ee_20260130115922,1,2.6983072757720947,1444,643,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,1756d3d681ee_20260130115922,2,3.0190415382385254,1482,657,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,1756d3d681ee_20260130115922,3,3.3423733711242676,1515,845,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,1756d3d681ee_20260130115922,4,12.80768370628357,1519,1571,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,1756d3d681ee_20260130115922,5,4.544578790664673,1497,724,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,1756d3d681ee_20260130115922,6,9.06514835357666,1053,38,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,67b4d7bdce6a_20260130120057,1,2.888822555541992,1444,681,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,67b4d7bdce6a_20260130120057,2,1.701495885848999,1482,337,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,67b4d7bdce6a_20260130120057,3,2.886936902999878,1515,689,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,67b4d7bdce6a_20260130120057,4,4.23276686668396,1519,1090,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,67b4d7bdce6a_20260130120057,5,5.8885338306427,1497,1552,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,67b4d7bdce6a_20260130120057,6,8.244709968566895,1053,38,0,,0.8571428571428571,0,False
ministral-3:3b-cloud,e1c81297a995_20260130120154,1,2.5089902877807617,1444,590,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,e1c81297a995_20260130120154,2,2.1377310752868652,1482,476,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,e1c81297a995_20260130120154,3,2.5491783618927,1515,614,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,e1c81297a995_20260130120154,4,2.811769723892212,1519,660,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,e1c81297a995_20260130120154,5,3.8224050998687744,1497,1025,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,e1c81297a995_20260130120154,6,16.68901252746582,1053,38,0,,0.8095238095238095,0,False
ministral-3:3b-cloud,f26f20d08388_20260130120308,1,8.024472951889038,7593,2220,0,,0.9047619047619048,0,True
ministral-3:3b-cloud,cfbf37f0f0f7_20260130120423,1,9.401437520980835,7593,2560,0,,0.7142857142857143,0,True
ministral-3:3b-cloud,c707cef61851_20260130120525,1,8.07748818397522,7593,2194,0,,1.0,0,True
ministral-3:3b-cloud,94c8703c8420_20260130120609,1,7.3076536655426025,7593,2011,0,,1.0,0,True
ministral-3:3b-cloud,cd4d93fb9702_20260130120640,1,8.794418334960938,7593,2397,0,,0.9523809523809523,0,True
ministral-3:3b-cloud,59ff6c879c38_20260130120739,1,9.842324018478394,7593,2762,0,,0.9523809523809523,0,True
ministral-3:3b-cloud,3671f9147d12_20260130120818,1,7.2171630859375,7593,1994,0,,0.9047619047619048,0,True
ministral-3:3b-cloud,3c351f382fc0_20260130120913,1,8.033443927764893,7593,2240,0,,0.8095238095238095,0,True
ministral-3:3b-cloud,39842a2ed018_20260130121020,1,17.7966730594635,7245,1706,0,,0.7142857142857143,0,True
ministral-3:3b-cloud,da6f2468fe9d_20260130121103,1,7.718641042709351,7593,2106,0,,0.9523809523809523,0,True
ministral-3:3b-cloud,54db3ff9ced8_20260130121200,1,11.691646575927734,7593,2886,0,,0.9047619047619048,0,True
ministral-3:3b-cloud,d22c21e879c6_20260130121237,1,10.016602277755737,7593,2751,0,,0.7142857142857143,0,True
ministral-3:3b-cloud,058fb060daa5_20260130121317,1,9.330189228057861,7593,2585,0,,0.9047619047619048,0,True
ministral-3:3b-cloud,7fcc6fcba162_20260130121421,1,7.974687576293945,7593,2091,0,,0.9047619047619048,0,True
ministral-3:3b-cloud,aaaabe85d335_20260130121455,1,8.031075239181519,7593,2122,0,,1.0,0,True
ministral-3:3b-cloud,c8db7226cd59_20260130121529,1,22.954302310943604,7245,1756,0,,0.7142857142857143,0,True
ministral-3:3b-cloud,f8f4eba5aa38_20260130121638,1,9.393619060516357,7593,2644,0,,0.8095238095238095,0,True
ministral-3:3b-cloud,0af545dbbed4_20260130121735,1,9.52575945854187,7593,2140,0,,0.9047619047619048,0,True
ministral-3:3b-cloud,d810b516a164_20260130121834,1,10.029712438583374,7593,2826,0,,0.9523809523809523,0,True
ministral-3:3b-cloud,5c2de5ae970e_20260130121935,1,7.886408567428589,7593,2181,0,,0.9047619047619048,0,True
ministral-3:3b-cloud,b8b441acdd40_20260130122010,1,20.895676612854004,7245,1662,0,,0.7142857142857143,0,True
ministral-3:3b-cloud,96a34c02f63e_20260130122055,1,9.554357290267944,7593,2653,0,,0.8571428571428571,0,True
ministral-3:3b-cloud,6cf79ab4f298_20260130122153,1,8.912797927856445,7593,2299,0,,0.9523809523809523,0,True
ministral-3:3b-cloud,73e210acc455_20260130122231,1,8.959397554397583,7593,2473,0,,0.9047619047619048,0,True
ministral-3:3b-cloud,5390c53f20cf_20260130122313,1,7.474566459655762,7593,2018,0,,0.9047619047619048,0,True
ministral-3:3b-cloud,a3e631575ad1_20260131091605,1,92.93732523918152,1444,519,0,5.0,0.7619047619047619,2,False
ministral-3:3b-cloud,a3e631575ad1_20260131091605,2,482.6532506942749,1864,454,2,4.5,0.7619047619047619,2,False
ministral-3:3b-cloud,a3e631575ad1_20260131091605,3,443.91751742362976,2198,675,2,4.0,0.7619047619047619,2,False
ministral-3:3b-cloud,a3e631575ad1_20260131091605,4,520.6841399669647,1975,327,2,4.5,0.7619047619047619,2,False
ministral-3:3b-cloud,a3e631575ad1_20260131091605,5,249.0484139919281,2154,883,1,4.5,0.7619047619047619,2,False
ministral-3:3b-cloud,a3e631575ad1_20260131091605,6,349.51104950904846,2001,648,2,3.0,0.7619047619047619,2,False
ministral-3:3b-cloud,a4bd43323b91_20260131091451,1,359.4268431663513,1898,335,2,4.666666666666667,0.47619047619047616,2,False
ministral-3:3b-cloud,a4bd43323b91_20260131091451,2,191.3480043411255,1482,490,0,5.0,0.47619047619047616,2,False
ministral-3:3b-cloud,a4bd43323b91_20260131091451,3,471.3977348804474,2118,907,2,4.75,0.47619047619047616,2,False
ministral-3:3b-cloud,a4bd43323b91_20260131091451,4,630.0675473213196,1170,189,2,3.75,0.47619047619047616,2,False
ministral-3:3b-cloud,a4bd43323b91_20260131091451,5,259.4727201461792,2018,865,1,4.5,0.47619047619047616,2,False
ministral-3:3b-cloud,a4bd43323b91_20260131091451,6,370.0138065814972,2142,300,2,4.0,0.47619047619047616,2,False
ministral-3:3b-cloud,ae30f2be457b_20260131091957,1,502.1477313041687,1882,649,2,4.666666666666667,0.5238095238095238,2,False
ministral-3:3b-cloud,ae30f2be457b_20260131091957,2,247.37711715698242,1870,290,1,4.5,0.5238095238095238,2,False
ministral-3:3b-cloud,ae30f2be457b_20260131091957,3,514.7841544151306,2143,960,2,4.25,0.5238095238095238,2,False
ministral-3:3b-cloud,ae30f2be457b_20260131091957,4,385.83982396125793,1170,62,1,4.75,0.5238095238095238,2,False
ministral-3:3b-cloud,ae30f2be457b_20260131091957,5,130.28153538703918,1148,576,0,5.0,0.5238095238095238,2,False
ministral-3:3b-cloud,ae30f2be457b_20260131091957,6,304.7807676792145,2102,319,2,4.0,0.5238095238095238,2,False
ministral-3:3b-cloud,39befe563d54_20260131092001,1,511.1021418571472,1919,625,2,4.333333333333333,0.8095238095238095,2,False
ministral-3:3b-cloud,39befe563d54_20260131092001,2,390.90555143356323,1979,426,1,4.75,0.8095238095238095,2,False
ministral-3:3b-cloud,39befe563d54_20260131092001,3,298.0039699077606,2048,559,1,4.5,0.8095238095238095,2,False
ministral-3:3b-cloud,39befe563d54_20260131092001,4,511.2843840122223,2038,644,2,4.5,0.8095238095238095,2,False
ministral-3:3b-cloud,39befe563d54_20260131092001,5,352.6942825317383,1886,828,2,4.25,0.8095238095238095,2,False
ministral-3:3b-cloud,39befe563d54_20260131092001,6,171.63792824745178,2076,367,2,4.0,0.8095238095238095,2,False
ministral-3:3b-cloud,81fb1296e7b2_20260131092444,1,618.1660242080688,1761,708,2,2.3333333333333335,0.7619047619047619,2,False
ministral-3:3b-cloud,81fb1296e7b2_20260131092444,2,320.682256937027,1848,382,1,5.0,0.7619047619047619,2,False
ministral-3:3b-cloud,81fb1296e7b2_20260131092444,3,446.9282739162445,1980,836,2,3.5,0.7619047619047619,2,False
ministral-3:3b-cloud,81fb1296e7b2_20260131092444,4,284.2478003501892,1976,357,2,4.5,0.7619047619047619,2,False
ministral-3:3b-cloud,81fb1296e7b2_20260131092444,5,472.64515686035156,1980,1056,2,3.75,0.7619047619047619,2,False
ministral-3:3b-cloud,81fb1296e7b2_20260131092444,6,415.3424949645996,2045,342,2,3.5,0.7619047619047619,2,False
ministral-3:3b-cloud,71a154f535c5_20260131095713,1,159.40925288200378,1444,557,0,5.0,0.7142857142857143,2,False
ministral-3:3b-cloud,71a154f535c5_20260131095713,2,79.7863256931305,1482,293,0,5.0,0.7142857142857143,2,False
ministral-3:3b-cloud,71a154f535c5_20260131095713,3,446.6829652786255,2203,1000,2,4.5,0.7142857142857143,2,False
ministral-3:3b-cloud,71a154f535c5_20260131095713,4,536.4943947792053,1849,731,1,4.75,0.7142857142857143,2,False
ministral-3:3b-cloud,71a154f535c5_20260131095713,5,301.22733974456787,2136,893,1,4.5,0.7142857142857143,2,False
ministral-3:3b-cloud,71a154f535c5_20260131095713,6,474.8784101009369,2044,345,2,3.5,0.7142857142857143,2,False
ministral-3:3b-cloud,d7c58f92c93d_20260131095653,1,453.45155930519104,1805,608,2,4.333333333333333,0.6666666666666666,2,False
ministral-3:3b-cloud,d7c58f92c93d_20260131095653,2,353.13299798965454,1895,370,1,4.5,0.6666666666666666,2,False
ministral-3:3b-cloud,d7c58f92c93d_20260131095653,3,66.08912110328674,1515,890,0,4.5,0.6666666666666666,2,False
ministral-3:3b-cloud,d7c58f92c93d_20260131095653,4,484.70060873031616,2182,580,2,4.0,0.6666666666666666,2,False
ministral-3:3b-cloud,d7c58f92c93d_20260131095653,5,457.1969349384308,2049,979,2,4.0,0.6666666666666666,2,False
ministral-3:3b-cloud,d7c58f92c93d_20260131095653,6,404.33134412765503,2055,305,2,3.0,0.6666666666666666,2,False
ministral-3:3b-cloud,4c6a944d116d_20260131095504,1,490.64010429382324,1095,585,2,3.0,0.7142857142857143,2,False
ministral-3:3b-cloud,4c6a944d116d_20260131095504,2,150.5204780101776,1836,178,1,4.75,0.7142857142857143,2,False
ministral-3:3b-cloud,4c6a944d116d_20260131095504,3,519.319997549057,1849,584,2,4.0,0.7142857142857143,2,False
ministral-3:3b-cloud,4c6a944d116d_20260131095504,4,629.666995048523,2098,562,2,3.25,0.7142857142857143,2,False
ministral-3:3b-cloud,4c6a944d116d_20260131095504,5,447.80722975730896,1909,915,2,4.5,0.7142857142857143,2,False
ministral-3:3b-cloud,4c6a944d116d_20260131095504,6,454.78802728652954,2031,408,2,3.0,0.7142857142857143,2,False
ministral-3:3b-cloud,2f6fa63e30f1_20260131101040,1,478.62430024147034,1755,945,2,5.0,0.7619047619047619,2,False
ministral-3:3b-cloud,2f6fa63e30f1_20260131101040,2,272.1316833496094,1849,437,1,4.5,0.7619047619047619,2,False
ministral-3:3b-cloud,2f6fa63e30f1_20260131101040,3,499.3113622665405,2043,606,2,3.75,0.7619047619047619,2,False
ministral-3:3b-cloud,2f6fa63e30f1_20260131101040,4,98.55946397781372,1519,315,0,4.75,0.7619047619047619,2,False
ministral-3:3b-cloud,2f6fa63e30f1_20260131101040,5,316.2792510986328,2239,965,1,5.0,0.7619047619047619,2,False
ministral-3:3b-cloud,2f6fa63e30f1_20260131101040,6,326.7742621898651,2023,624,2,4.0,0.7619047619047619,2,False
