model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,average_initial_score,extraction_rate,not_found_count,accuracy,max_judge_retries,baseline_full_doc
ministral-3:14b-cloud,408a2d578f49_20260203223707,1,121.87180423736572,1936,1535,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,408a2d578f49_20260203223707,2,67.82855725288391,2433,932,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,408a2d578f49_20260203223707,3,45.85446214675903,1787,833,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,408a2d578f49_20260203223707,4,71.7587902545929,2470,1110,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,408a2d578f49_20260203223707,5,54.34458875656128,1989,733,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,408a2d578f49_20260203223707,6,20.493408918380737,1864,265,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,058c45fdf9a3_20260203223811,1,95.81533861160278,2395,2202,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:14b-cloud,058c45fdf9a3_20260203223811,2,55.14077925682068,3015,1947,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:14b-cloud,058c45fdf9a3_20260203223811,3,47.79513454437256,2466,2305,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:14b-cloud,058c45fdf9a3_20260203223811,4,61.69516921043396,3093,1512,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:14b-cloud,058c45fdf9a3_20260203223811,5,46.302040338516235,2448,946,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:14b-cloud,058c45fdf9a3_20260203223811,6,23.58998203277588,2323,289,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:14b-cloud,bcfe366e0215_20260203224012,1,41.77428865432739,2615,1599,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,bcfe366e0215_20260203224012,2,72.60334539413452,3112,870,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,bcfe366e0215_20260203224012,3,56.44337224960327,1787,902,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,bcfe366e0215_20260203224012,4,27.58443284034729,3149,887,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,bcfe366e0215_20260203224012,5,34.8656485080719,2668,998,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,bcfe366e0215_20260203224012,6,27.524170875549316,2543,282,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,a598203cffc8_20260203224022,1,50.166324853897095,1936,1374,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:14b-cloud,a598203cffc8_20260203224022,2,67.84244847297668,2433,816,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:14b-cloud,a598203cffc8_20260203224022,3,61.047263622283936,2466,1689,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:14b-cloud,a598203cffc8_20260203224022,4,28.045068502426147,2470,1118,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:14b-cloud,a598203cffc8_20260203224022,5,38.74471879005432,1989,931,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:14b-cloud,a598203cffc8_20260203224022,6,14.497415542602539,1864,268,0,,,85.71428571428571,3,0.8095238095238095,0,False
ministral-3:14b-cloud,273f4f00a414_20260203224049,1,51.396525859832764,1936,1557,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,273f4f00a414_20260203224049,2,57.14513111114502,2433,759,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,273f4f00a414_20260203224049,3,48.69932842254639,1787,1183,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,273f4f00a414_20260203224049,4,31.401078701019287,2470,1048,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,273f4f00a414_20260203224049,5,36.9514536857605,1989,1030,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,273f4f00a414_20260203224049,6,26.18383026123047,1864,238,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,fbaf708fd823_20260203224312,1,26.827292442321777,1936,1155,0,,,80.95238095238095,4,0.7619047619047619,0,False
ministral-3:14b-cloud,fbaf708fd823_20260203224312,2,32.778902530670166,2433,795,0,,,80.95238095238095,4,0.7619047619047619,0,False
