model_name,experiment_id,block_number,processing_time,input_tokens,output_tokens,retries,average_score,accuracy,max_judge_retries,baseline_full_doc
ministral-3:8b-cloud,4cc393578859_20260130145612,3,6.345740079879761,1515,771,0,,,0,False
ministral-3:8b-cloud,4cc393578859_20260130145612,4,6.396646738052368,1519,1174,0,,,0,False
ministral-3:8b-cloud,4cc393578859_20260130145612,5,5.139485597610474,1497,935,0,,,0,False
ministral-3:8b-cloud,4cc393578859_20260130145612,6,2.7117648124694824,1402,439,0,,,0,False
ministral-3:8b-cloud,1c3d2284e24c_20260130145731,1,7.832840204238892,1444,1414,0,,,0,False
ministral-3:8b-cloud,1c3d2284e24c_20260130145731,2,5.174068450927734,1482,925,0,,,0,False
ministral-3:8b-cloud,1c3d2284e24c_20260130145731,3,5.47764253616333,1515,965,0,,,0,False
ministral-3:8b-cloud,1c3d2284e24c_20260130145731,4,16.951808214187622,1519,3251,0,,,0,False
ministral-3:8b-cloud,1c3d2284e24c_20260130145731,5,5.176747560501099,1497,948,0,,,0,False
ministral-3:8b-cloud,1c3d2284e24c_20260130145731,6,3.1271817684173584,1402,510,0,,,0,False
ministral-3:8b-cloud,b72a93e525e9_20260130145904,1,7.7091147899627686,1444,1382,0,,,0,False
ministral-3:8b-cloud,b72a93e525e9_20260130145904,2,5.392798185348511,1482,964,0,,,0,False
ministral-3:8b-cloud,b72a93e525e9_20260130145904,3,5.072900056838989,1515,890,0,,,0,False
ministral-3:8b-cloud,b72a93e525e9_20260130145904,4,8.341657161712646,1519,1608,0,,,0,False
ministral-3:8b-cloud,b72a93e525e9_20260130145904,5,4.0001540184021,1497,690,0,,,0,False
ministral-3:8b-cloud,b72a93e525e9_20260130145904,6,2.912261486053467,1402,452,0,,,0,False
ministral-3:8b-cloud,7ebaed6ba8c7_20260130150009,1,9.595993995666504,1444,1755,0,,,0,False
ministral-3:8b-cloud,7ebaed6ba8c7_20260130150009,2,8.162845611572266,1482,936,0,,,0,False
ministral-3:8b-cloud,7ebaed6ba8c7_20260130150009,3,3.710064172744751,1515,545,0,,,0,False
ministral-3:8b-cloud,7ebaed6ba8c7_20260130150009,4,8.966088771820068,1519,1461,0,,,0,False
ministral-3:8b-cloud,7ebaed6ba8c7_20260130150009,5,5.771474838256836,1497,990,0,,,0,False
ministral-3:8b-cloud,7ebaed6ba8c7_20260130150009,6,4.880159378051758,1402,563,0,,,0,False
ministral-3:8b-cloud,c92d479f01e2_20260130150129,1,12.606897115707397,1444,2309,0,,,0,False
ministral-3:8b-cloud,c92d479f01e2_20260130150129,2,6.353254318237305,1482,1141,0,,,0,False
ministral-3:8b-cloud,c92d479f01e2_20260130150129,3,7.6519811153411865,1515,806,0,,,0,False
ministral-3:8b-cloud,c92d479f01e2_20260130150129,4,15.521297216415405,1519,1718,0,,,0,False
ministral-3:8b-cloud,c92d479f01e2_20260130150129,5,4.144310712814331,1497,642,0,,,0,False
